Dataset,Channel,Sparsifying Matrix,Algorithm,PRD,NMSE,SNDR,Time (s)
bciiii_2,F4,ICS,OMP,4.992128699271117,0.049921286992711165,13.095489638773392,3.578322649002075
bciiii_2,F6,ICS,OMP,2.359097331873648,0.02359097331873648,16.238155336023357,3.578322649002075
bciiii_2,F8,ICS,OMP,5.175006390014706,0.05175006390014706,12.905922927179665,3.578322649002075
bciiii_2,FT7,ICS,OMP,8.671069264905611,0.08671069264905612,10.724530795332674,3.578322649002075
bciiii_2,FT8,ICS,OMP,8.993367273404056,0.08993367273404056,10.290774899785244,3.578322649002075
bciiii_2,T7,ICS,OMP,21.576865251976276,0.21576865251976277,6.544213682973511,3.578322649002075
bciiii_2,T8,ICS,OMP,19.962042942637623,0.19962042942637623,8.148178231438838,3.578322649002075
bciiii_2,T9,ICS,OMP,15.905854324810948,0.15905854324810947,8.317789005250221,3.578322649002075
bciiii_2,T10,ICS,OMP,9.947704942808524,0.09947704942808525,10.055391794812373,3.578322649002075
bciiii_2,TP7,ICS,OMP,23.401962528465248,0.23401962528465248,8.639284555905984,3.578322649002075
bciiii_2,TP8,ICS,OMP,26.382107547384305,0.26382107547384304,6.394724562851809,3.578322649002075
bciiii_2,P7,ICS,OMP,5.196827344282873,0.05196827344282873,12.865702758985154,3.578322649002075
bciiii_2,P5,ICS,OMP,12.936525929446615,0.12936525929446616,8.982779640488776,3.578322649002075
bciiii_2,P3,ICS,OMP,10.025984375976135,0.10025984375976135,10.716825344056339,3.578322649002075
bciiii_2,P1,ICS,OMP,4.234101059278664,0.04234101059278664,13.647097039118155,3.578322649002075
bciiii_2,Pz,ICS,OMP,7.933458776544365,0.07933458776544365,11.004007170144723,3.578322649002075
bciiii_2,P2,ICS,OMP,8.131584797358594,0.08131584797358593,11.574299374531648,3.578322649002075
bciiii_2,P4,ICS,OMP,5.239839850499091,0.0523983985049909,12.67898964929508,3.578322649002075
bciiii_2,P6,ICS,OMP,4.998897552310582,0.04998897552310582,13.138772583639417,3.578322649002075
bciiii_2,P8,ICS,OMP,2.4158805164250285,0.024158805164250285,16.23094081919551,3.578322649002075
bciiii_2,PO7,ICS,OMP,8.534948979903195,0.08534948979903195,10.639777024554016,3.578322649002075
bciiii_2,PO3,ICS,OMP,10.120332966665421,0.10120332966665421,9.994180765672361,3.578322649002075
bciiii_2,POz,ICS,OMP,5.0792815233949895,0.05079281523394989,12.840582963052912,3.578322649002075
bciiii_2,PO4,ICS,OMP,4.707924571666839,0.04707924571666839,14.229874418358428,3.578322649002075
bciiii_2,PO8,ICS,OMP,4.416260565587764,0.04416260565587764,13.50472572521307,3.578322649002075
bciiii_2,O1,ICS,OMP,12.863514221345046,0.12863514221345046,9.110928251505344,3.578322649002075
bciiii_2,Oz,ICS,OMP,9.354633563987974,0.09354633563987974,10.455708312337926,3.578322649002075
bciiii_2,O2,ICS,OMP,3.704034829454232,0.03704034829454232,14.320837718951685,3.578322649002075
bciiii_2,Iz,ICS,OMP,7.451458150119052,0.07451458150119052,11.35212577561434,3.578322649002075
bciiii_2,FC5,ICS,OMP,4.339437432322358,0.04339437432322358,14.49378589379248,3.5040342807769775
bciiii_2,FC3,ICS,OMP,6.322456542285582,0.06322456542285582,12.15632622218206,3.5040342807769775
bciiii_2,FC1,ICS,OMP,4.639985532822761,0.04639985532822761,14.88458460578637,3.5040342807769775
bciiii_2,FCz,ICS,OMP,5.913451698093049,0.059134516980930495,13.150894178870786,3.5040342807769775
bciiii_2,FC2,ICS,OMP,8.279019237922045,0.08279019237922045,12.532104144390942,3.5040342807769775
bciiii_2,FC4,ICS,OMP,11.50429775684416,0.1150429775684416,10.938184806646973,3.5040342807769775
bciiii_2,FC6,ICS,OMP,41.83167442301549,0.4183167442301549,5.368691960562892,3.5040342807769775
bciiii_2,C5,ICS,OMP,7.979497336534097,0.07979497336534097,13.917146756747387,3.5040342807769775
bciiii_2,C3,ICS,OMP,6.137485702797455,0.061374857027974544,12.87458353946231,3.5040342807769775
bciiii_2,C1,ICS,OMP,6.610504450513388,0.06610504450513388,12.361388153127969,3.5040342807769775
bciiii_2,Cz,ICS,OMP,8.255175134710994,0.08255175134710994,12.21524710529814,3.5040342807769775
bciiii_2,C2,ICS,OMP,7.433984471898968,0.07433984471898968,13.51084616884023,3.5040342807769775
bciiii_2,C4,ICS,OMP,7.156207745401664,0.07156207745401665,13.567562863118566,3.5040342807769775
bciiii_2,C6,ICS,OMP,19.61346706962183,0.19613467069621832,10.879439273927925,3.5040342807769775
bciiii_2,CP5,ICS,OMP,5.294882647245961,0.05294882647245961,13.573619810763486,3.5040342807769775
bciiii_2,CP3,ICS,OMP,6.632845887960801,0.06632845887960802,15.899134991480022,3.5040342807769775
bciiii_2,CP1,ICS,OMP,5.531480500837735,0.05531480500837735,16.831077858631968,3.5040342807769775
bciiii_2,CPz,ICS,OMP,5.236338790563369,0.0523633879056337,16.441953666683688,3.5040342807769775
bciiii_2,CP2,ICS,OMP,6.082008278751717,0.06082008278751717,15.153830060560189,3.5040342807769775
bciiii_2,CP4,ICS,OMP,11.058615739752199,0.11058615739752199,13.187329255229105,3.5040342807769775
bciiii_2,CP6,ICS,OMP,3.962209490690867,0.03962209490690867,19.946302454372674,3.5040342807769775
bciiii_2,Fp1,ICS,OMP,6.262992560725566,0.06262992560725567,15.220081893608254,3.5040342807769775
bciiii_2,Fpz,ICS,OMP,6.282678561316221,0.06282678561316221,15.941805046475233,3.5040342807769775
bciiii_2,Fp2,ICS,OMP,6.762465864825944,0.06762465864825944,13.39025267593016,3.5040342807769775
bciiii_2,AF7,ICS,OMP,10.905712595043717,0.10905712595043716,10.226829043477197,3.5040342807769775
bciiii_2,AF3,ICS,OMP,7.150142325365446,0.07150142325365447,11.892500420293635,3.5040342807769775
bciiii_2,AFz,ICS,OMP,5.759572556368463,0.05759572556368463,12.672210834678236,3.5040342807769775
bciiii_2,AF4,ICS,OMP,9.332763978832977,0.09332763978832978,10.619686349212177,3.5040342807769775
bciiii_2,AF8,ICS,OMP,11.450009182125823,0.11450009182125824,9.614980962456686,3.5040342807769775
bciiii_2,F7,ICS,OMP,15.54700597788379,0.1554700597788379,8.172177970160304,3.5040342807769775
bciiii_2,F5,ICS,OMP,4.579530502348168,0.045795305023481676,13.760955177013336,3.5040342807769775
bciiii_2,F3,ICS,OMP,6.931162725397781,0.06931162725397781,11.734970401793824,3.5040342807769775
bciiii_2,F1,ICS,OMP,7.533535407420193,0.07533535407420193,11.82464894782452,3.5040342807769775
bciiii_2,Fz,ICS,OMP,7.961524947967879,0.0796152494796788,11.330410080323528,3.5040342807769775
bciiii_2,F2,ICS,OMP,5.529512342504335,0.05529512342504334,12.791806930155552,3.5040342807769775
bciiii_2,F4,ICS,OMP,5.851850682161638,0.058518506821616384,13.003693730476162,3.5040342807769775
bciiii_2,F6,ICS,OMP,6.797805960693926,0.06797805960693926,12.16283160796111,3.5040342807769775
bciiii_2,F8,ICS,OMP,4.619714660486091,0.046197146604860906,16.170390539561264,3.5040342807769775
bciiii_2,FT7,ICS,OMP,20.815611153866623,0.20815611153866623,7.735634228709074,3.5040342807769775
bciiii_2,FT8,ICS,OMP,18.438341499062787,0.18438341499062788,7.519956091163186,3.5040342807769775
bciiii_2,T7,ICS,OMP,21.35746672477144,0.21357466724771443,7.401072183932243,3.5040342807769775
bciiii_2,T8,ICS,OMP,21.036425873437906,0.21036425873437906,7.678932784619098,3.5040342807769775
bciiii_2,T9,ICS,OMP,18.405819018167545,0.18405819018167544,9.700366250948894,3.5040342807769775
bciiii_2,T10,ICS,OMP,6.729290859555308,0.06729290859555308,12.33649777172669,3.5040342807769775
bciiii_2,TP7,ICS,OMP,6.736246483986603,0.06736246483986603,12.000363070046923,3.5040342807769775
bciiii_2,TP8,ICS,OMP,21.919735405078193,0.21919735405078192,10.430392270384845,3.5040342807769775
bciiii_2,P7,ICS,OMP,10.4263050807554,0.104263050807554,9.970390407633298,3.5040342807769775
bciiii_2,P5,ICS,OMP,8.236811008267471,0.08236811008267472,12.427093137037634,3.5040342807769775
bciiii_2,P3,ICS,OMP,7.952057204232285,0.07952057204232285,12.94103574629599,3.5040342807769775
bciiii_2,P1,ICS,OMP,6.366319366299472,0.06366319366299472,13.103667491999024,3.5040342807769775
bciiii_2,Pz,ICS,OMP,6.1304885501202,0.061304885501202,12.431248373235332,3.5040342807769775
bciiii_2,P2,ICS,OMP,6.394212504523853,0.06394212504523854,13.677382450218412,3.5040342807769775
bciiii_2,P4,ICS,OMP,13.28012467144512,0.1328012467144512,9.6069191492488,3.5040342807769775
bciiii_2,P6,ICS,OMP,11.4206857133484,0.114206857133484,10.616239094827343,3.5040342807769775
bciiii_2,P8,ICS,OMP,8.180776517307308,0.08180776517307309,12.20173925440654,3.5040342807769775
bciiii_2,PO7,ICS,OMP,7.946998700814231,0.07946998700814231,13.30744402769367,3.5040342807769775
bciiii_2,PO3,ICS,OMP,7.55206934370579,0.0755206934370579,11.729912136585929,3.5040342807769775
bciiii_2,POz,ICS,OMP,6.9370485830146364,0.06937048583014636,12.674652352039605,3.5040342807769775
bciiii_2,PO4,ICS,OMP,8.552874131045568,0.08552874131045568,11.495443774255154,3.5040342807769775
bciiii_2,PO8,ICS,OMP,10.975287916207458,0.10975287916207457,10.341286267308579,3.5040342807769775
bciiii_2,O1,ICS,OMP,15.6699538742934,0.156699538742934,8.228851179518015,3.5040342807769775
bciiii_2,Oz,ICS,OMP,12.524117546286483,0.12524117546286484,12.076402187523447,3.5040342807769775
bciiii_2,O2,ICS,OMP,7.185582194194355,0.07185582194194355,11.671496003186043,3.5040342807769775
bciiii_2,Iz,ICS,OMP,27.101108224104575,0.27101108224104575,9.115630633512763,3.5040342807769775
bciiii_2,FC5,ICS,OMP,5.7706941677602135,0.05770694167760213,12.631968396648212,3.4786972999572754
bciiii_2,FC3,ICS,OMP,2.4795071333265595,0.024795071333265594,17.46358065410525,3.4786972999572754
bciiii_2,FC1,ICS,OMP,3.1811986308774456,0.03181198630877446,15.039879493046069,3.4786972999572754
bciiii_2,FCz,ICS,OMP,4.654099386475618,0.04654099386475618,13.358984933209799,3.4786972999572754
bciiii_2,FC2,ICS,OMP,5.301373043970133,0.05301373043970133,12.961575432003283,3.4786972999572754
bciiii_2,FC4,ICS,OMP,6.423149123928617,0.06423149123928618,12.163796641112834,3.4786972999572754
bciiii_2,FC6,ICS,OMP,5.324088284670592,0.05324088284670592,12.690355395128348,3.4786972999572754
bciiii_2,C5,ICS,OMP,6.439324844566233,0.06439324844566233,12.39610321347586,3.4786972999572754
bciiii_2,C3,ICS,OMP,6.169791378020699,0.061697913780206996,12.688914730867957,3.4786972999572754
bciiii_2,C1,ICS,OMP,5.103786574112279,0.05103786574112279,13.144485206106726,3.4786972999572754
bciiii_2,Cz,ICS,OMP,2.5950459991427013,0.025950459991427012,16.047068375999913,3.4786972999572754
bciiii_2,C2,ICS,OMP,0.9749091002766105,0.009749091002766105,20.14075039406046,3.4786972999572754
bciiii_2,C4,ICS,OMP,3.4056689547650794,0.034056689547650794,16.64218351563826,3.4786972999572754
bciiii_2,C6,ICS,OMP,7.509566773534508,0.07509566773534508,12.402260456824754,3.4786972999572754
bciiii_2,CP5,ICS,OMP,2.86885686504138,0.0286885686504138,15.909112488168502,3.4786972999572754
bciiii_2,CP3,ICS,OMP,7.504629626140156,0.07504629626140157,12.298298382893321,3.4786972999572754
bciiii_2,CP1,ICS,OMP,3.7630571438852227,0.03763057143885223,14.657603846829574,3.4786972999572754
bciiii_2,CPz,ICS,OMP,3.20389420793604,0.0320389420793604,16.148930532859648,3.4786972999572754
bciiii_2,CP2,ICS,OMP,2.957888458381696,0.02957888458381696,16.84112767717474,3.4786972999572754
bciiii_2,CP4,ICS,OMP,6.059737693490663,0.06059737693490663,14.774208458486777,3.4786972999572754
bciiii_2,CP6,ICS,OMP,5.540904045484369,0.05540904045484369,15.59655462963951,3.4786972999572754
bciiii_2,Fp1,ICS,OMP,8.847284465153237,0.08847284465153236,11.453870841103706,3.4786972999572754
bciiii_2,Fpz,ICS,OMP,7.118648149358626,0.07118648149358626,15.50538080270366,3.4786972999572754
bciiii_2,Fp2,ICS,OMP,8.54987991827155,0.08549879918271551,15.458044297942779,3.4786972999572754
bciiii_2,AF7,ICS,OMP,4.062647872860848,0.04062647872860848,15.908321087691885,3.4786972999572754
bciiii_2,AF3,ICS,OMP,15.918230754573687,0.15918230754573687,8.744342622445377,3.4786972999572754
bciiii_2,AFz,ICS,OMP,2.8538273931567377,0.028538273931567378,15.4938393656985,3.4786972999572754
bciiii_2,AF4,ICS,OMP,4.307528304138304,0.04307528304138304,13.639650433220098,3.4786972999572754
bciiii_2,AF8,ICS,OMP,3.8927419455947536,0.038927419455947534,15.294658624935675,3.4786972999572754
bciiii_2,F7,ICS,OMP,4.0449672507414425,0.04044967250741443,14.147430019016742,3.4786972999572754
bciiii_2,F5,ICS,OMP,1.6267117707435326,0.016267117707435327,18.024159557694496,3.4786972999572754
bciiii_2,F3,ICS,OMP,1.981335641574377,0.01981335641574377,17.30077438440326,3.4786972999572754
bciiii_2,F1,ICS,OMP,5.101912797927132,0.05101912797927132,13.91871147659126,3.4786972999572754
bciiii_2,Fz,ICS,OMP,7.712844609510712,0.07712844609510712,11.277347450842834,3.4786972999572754
bciiii_2,F2,ICS,OMP,4.497222861442897,0.04497222861442897,15.200912731946879,3.4786972999572754
bciiii_2,F4,ICS,OMP,5.459671763947229,0.05459671763947229,12.74599695629709,3.4786972999572754
bciiii_2,F6,ICS,OMP,5.150621770036824,0.051506217700368236,14.180569223955647,3.4786972999572754
bciiii_2,F8,ICS,OMP,1.5619120507705884,0.015619120507705883,18.701949643654633,3.4786972999572754
bciiii_2,FT7,ICS,OMP,4.423653393705033,0.04423653393705033,14.540839623004862,3.4786972999572754
bciiii_2,FT8,ICS,OMP,1.4311847983489585,0.014311847983489584,18.520383599247502,3.4786972999572754
bciiii_2,T7,ICS,OMP,7.21625850971238,0.0721625850971238,13.013665159126722,3.4786972999572754
bciiii_2,T8,ICS,OMP,7.635545150385127,0.07635545150385127,14.003229647478717,3.4786972999572754
bciiii_2,T9,ICS,OMP,9.083981868457231,0.09083981868457232,10.456019792624026,3.4786972999572754
bciiii_2,T10,ICS,OMP,6.272987456386465,0.06272987456386465,12.215553380124916,3.4786972999572754
bciiii_2,TP7,ICS,OMP,11.411994256136653,0.11411994256136654,9.564598262378713,3.4786972999572754
bciiii_2,TP8,ICS,OMP,3.5256295819540253,0.035256295819540255,15.049455467707837,3.4786972999572754
bciiii_2,P7,ICS,OMP,17.13250056383274,0.1713250056383274,8.349998787153346,3.4786972999572754
bciiii_2,P5,ICS,OMP,11.566625518621455,0.11566625518621455,9.476978652677081,3.4786972999572754
bciiii_2,P3,ICS,OMP,10.244834656074184,0.10244834656074184,10.243548829233589,3.4786972999572754
bciiii_2,P1,ICS,OMP,6.064131440735132,0.06064131440735132,12.598936908767264,3.4786972999572754
bciiii_2,Pz,ICS,OMP,3.3880399846589047,0.03388039984658905,14.71018368401354,3.4786972999572754
bciiii_2,P2,ICS,OMP,5.336196494990005,0.053361964949900045,12.95441149693789,3.4786972999572754
bciiii_2,P4,ICS,OMP,3.4248258470251147,0.03424825847025115,14.882914675818839,3.4786972999572754
bciiii_2,P6,ICS,OMP,1.5561576078628947,0.015561576078628948,18.663445797914907,3.4786972999572754
bciiii_2,P8,ICS,OMP,3.0430341161537253,0.030430341161537252,15.317382037325157,3.4786972999572754
bciiii_2,PO7,ICS,OMP,16.428356405179816,0.16428356405179817,8.07185251772273,3.4786972999572754
bciiii_2,PO3,ICS,OMP,9.1612263114817,0.091612263114817,10.73677106336644,3.4786972999572754
bciiii_2,POz,ICS,OMP,2.7624136305749314,0.027624136305749315,15.880532906048387,3.4786972999572754
bciiii_2,PO4,ICS,OMP,5.474988912101156,0.054749889121011565,13.171762098852271,3.4786972999572754
bciiii_2,PO8,ICS,OMP,4.03688818808274,0.0403688818808274,13.942298108504527,3.4786972999572754
bciiii_2,O1,ICS,OMP,5.553857561788142,0.05553857561788142,12.716313414711859,3.4786972999572754
bciiii_2,Oz,ICS,OMP,7.268090925744714,0.07268090925744713,11.791050729756503,3.4786972999572754
bciiii_2,O2,ICS,OMP,7.054209751646674,0.07054209751646674,13.328033026347166,3.4786972999572754
bciiii_2,Iz,ICS,OMP,7.537092538054167,0.07537092538054167,12.191710185960982,3.4786972999572754
chbmit,FP1-F7,ICS,BPDN,9.865149921964425,0.09865149921964425,9.075103982631495,1.0029401779174805
chbmit,F7-T7,ICS,BPDN,31.343206421541293,0.3134320642154129,2.9351732151170067,1.0029401779174805
chbmit,T7-P7,ICS,BPDN,37.045727950156774,0.37045727950156776,2.564873684730516,1.0029401779174805
chbmit,P7-O1,ICS,BPDN,12.129956726843822,0.12129956726843823,8.48734654971061,1.0029401779174805
chbmit,FP1-F3,ICS,BPDN,13.384000113348895,0.13384000113348896,7.36151548288352,1.0029401779174805
chbmit,F3-C3,ICS,BPDN,6.104119087771888,0.061041190877718886,11.071642091829975,1.0029401779174805
chbmit,C3-P3,ICS,BPDN,11.292518532487101,0.112925185324871,8.639839314887379,1.0029401779174805
chbmit,P3-O1,ICS,BPDN,10.709620427396995,0.10709620427396994,8.511021529627442,1.0029401779174805
chbmit,FP2-F4,ICS,BPDN,3.884085407257407,0.03884085407257407,13.554350068030736,1.0029401779174805
chbmit,F4-C4,ICS,BPDN,5.418610879334491,0.05418610879334491,11.588161937752846,1.0029401779174805
chbmit,C4-P4,ICS,BPDN,15.613009806801726,0.15613009806801725,6.459047893485993,1.0029401779174805
chbmit,P4-O2,ICS,BPDN,12.384357503948976,0.12384357503948977,7.367879726859387,1.0029401779174805
chbmit,FP2-F8,ICS,BPDN,12.14263291728343,0.1214263291728343,8.407108780154166,1.0029401779174805
chbmit,F8-T8,ICS,BPDN,23.629505514818355,0.23629505514818355,4.786128669774929,1.0029401779174805
chbmit,T8-P8,ICS,BPDN,8.322687843246444,0.08322687843246444,10.782697221245673,1.0029401779174805
chbmit,P8-O2,ICS,BPDN,35.77690657431328,0.35776906574313283,2.2015319386999943,1.0029401779174805
chbmit,FZ-CZ,ICS,BPDN,32.80415946741797,0.3280415946741797,3.1274804011099873,1.0029401779174805
chbmit,CZ-PZ,ICS,BPDN,20.644513517118174,0.20644513517118174,5.0794256208591415,1.0029401779174805
chbmit,P7-T7,ICS,BPDN,37.04572795015679,0.37045727950156787,2.5583891710014455,1.0029401779174805
chbmit,T7-FT9,ICS,BPDN,39.77691152978382,0.3977691152978382,1.8390953344964496,1.0029401779174805
chbmit,FT9-FT10,ICS,BPDN,13.831815964473254,0.13831815964473254,7.7109519527560195,1.0029401779174805
chbmit,FT10-T8,ICS,BPDN,40.94410750062175,0.40944107500621746,1.309650132321989,1.0029401779174805
chbmit,FP1-F7,ICS,BPDN,0.37856549422759406,0.0037856549422759407,24.241907891206417,1.499337911605835
chbmit,F7-T7,ICS,BPDN,1.0051246884016694,0.010051246884016693,20.007334772628703,1.499337911605835
chbmit,T7-P7,ICS,BPDN,16.32492442410487,0.16324924424104872,7.619808485356653,1.499337911605835
chbmit,P7-O1,ICS,BPDN,5.78747667921569,0.0578747667921569,13.527932170930486,1.499337911605835
chbmit,FP1-F3,ICS,BPDN,0.5722719720527552,0.005722719720527552,22.358981773728402,1.499337911605835
chbmit,F3-C3,ICS,BPDN,5.764255467744463,0.05764255467744463,11.450044142752231,1.499337911605835
chbmit,C3-P3,ICS,BPDN,1.364356942179578,0.01364356942179578,18.689132981926313,1.499337911605835
chbmit,P3-O1,ICS,BPDN,2.8202684999351524,0.028202684999351524,15.89218385854252,1.499337911605835
chbmit,FP2-F4,ICS,BPDN,4.111327025081233,0.04111327025081233,13.860982813993697,1.499337911605835
chbmit,F4-C4,ICS,BPDN,5.109775410155195,0.05109775410155195,12.594458054693597,1.499337911605835
chbmit,C4-P4,ICS,BPDN,0.6658287791441795,0.006658287791441795,21.578255522889695,1.499337911605835
chbmit,P4-O2,ICS,BPDN,2.834227368072696,0.028342273680726962,15.396457052904854,1.499337911605835
chbmit,FP2-F8,ICS,BPDN,1.7776629596469424,0.017776629596469425,17.564074414916938,1.499337911605835
chbmit,F8-T8,ICS,BPDN,6.026694106672912,0.06026694106672913,12.076868228945754,1.499337911605835
chbmit,T8-P8,ICS,BPDN,0.2227825873912103,0.002227825873912103,26.513916666498805,1.499337911605835
chbmit,P8-O2,ICS,BPDN,4.62316445435346,0.046231644543534595,13.342774338355717,1.499337911605835
chbmit,FZ-CZ,ICS,BPDN,14.430538994297878,0.14430538994297878,8.17775958602481,1.499337911605835
chbmit,CZ-PZ,ICS,BPDN,19.509254649882372,0.19509254649882374,5.706825927801686,1.499337911605835
chbmit,P7-T7,ICS,BPDN,16.32492442410488,0.16324924424104878,7.607776917790774,1.499337911605835
chbmit,T7-FT9,ICS,BPDN,9.165970750388821,0.09165970750388822,10.43567016234438,1.499337911605835
chbmit,FT9-FT10,ICS,BPDN,0.341054136900128,0.00341054136900128,24.826139060077747,1.499337911605835
chbmit,FT10-T8,ICS,BPDN,10.210474739703841,0.10210474739703841,9.96938932248104,1.499337911605835
chbmit,FP1-F7,ICS,BPDN,28.37143234486384,0.2837143234486384,2.8955520250112734,0.9610905647277832
chbmit,F7-T7,ICS,BPDN,26.79309220626364,0.2679309220626364,4.203194659687074,0.9610905647277832
chbmit,T7-P7,ICS,BPDN,24.774357775333343,0.24774357775333342,4.235225735649287,0.9610905647277832
chbmit,P7-O1,ICS,BPDN,6.150397620290238,0.06150397620290238,11.276621328638372,0.9610905647277832
chbmit,FP1-F3,ICS,BPDN,18.067301459485154,0.18067301459485155,5.955278727760575,0.9610905647277832
chbmit,F3-C3,ICS,BPDN,10.923873811505398,0.10923873811505398,8.802817534071416,0.9610905647277832
chbmit,C3-P3,ICS,BPDN,5.6761771247375465,0.05676177124737546,11.121438765440391,0.9610905647277832
chbmit,P3-O1,ICS,BPDN,3.6128428189673683,0.036128428189673684,13.895022274714998,0.9610905647277832
chbmit,FP2-F4,ICS,BPDN,4.843125691961818,0.04843125691961818,11.943479422386513,0.9610905647277832
chbmit,F4-C4,ICS,BPDN,4.192071717629445,0.04192071717629445,13.862229277492135,0.9610905647277832
chbmit,C4-P4,ICS,BPDN,30.686800455768175,0.30686800455768176,3.149663723814849,0.9610905647277832
chbmit,P4-O2,ICS,BPDN,22.016674916864005,0.22016674916864007,5.037105443804631,0.9610905647277832
chbmit,FP2-F8,ICS,BPDN,6.4673099518015515,0.06467309951801552,10.360086196785335,0.9610905647277832
chbmit,F8-T8,ICS,BPDN,2.514684443996445,0.02514684443996445,16.163487308612346,0.9610905647277832
chbmit,T8-P8,ICS,BPDN,22.154188384495715,0.22154188384495715,5.439024182787601,0.9610905647277832
chbmit,P8-O2,ICS,BPDN,11.88173047217925,0.1188173047217925,8.300482545497687,0.9610905647277832
chbmit,FZ-CZ,ICS,BPDN,6.578633424089482,0.06578633424089482,11.61938563371168,0.9610905647277832
chbmit,CZ-PZ,ICS,BPDN,4.605927061748172,0.04605927061748172,12.23865115813177,0.9610905647277832
chbmit,P7-T7,ICS,BPDN,24.774357775333343,0.24774357775333342,4.235804187611475,0.9610905647277832
chbmit,T7-FT9,ICS,BPDN,29.721568601336624,0.29721568601336623,3.232523303436951,0.9610905647277832
chbmit,FT9-FT10,ICS,BPDN,8.395265206706934,0.08395265206706934,9.46089872876166,0.9610905647277832
chbmit,FT10-T8,ICS,BPDN,16.639144716378212,0.16639144716378212,7.742065909376702,0.9610905647277832
chbmit,FP1-F7,ICS,BPDN,37.678252849737035,0.3767825284973703,2.6970438056980233,0.9610540866851807
chbmit,F7-T7,ICS,BPDN,41.166613517290514,0.4116661351729052,2.1226580675748545,0.9610540866851807
chbmit,T7-P7,ICS,BPDN,40.44752221029541,0.4044752221029541,2.2602886030894203,0.9610540866851807
chbmit,P7-O1,ICS,BPDN,7.807372416360216,0.07807372416360216,9.976278113845394,0.9610540866851807
chbmit,FP1-F3,ICS,BPDN,29.92768764806513,0.2992768764806513,3.6385970326297463,0.9610540866851807
chbmit,F3-C3,ICS,BPDN,12.214468639442517,0.12214468639442516,7.571412030449486,0.9610540866851807
chbmit,C3-P3,ICS,BPDN,5.55441162886108,0.0555441162886108,11.943513673098087,0.9610540866851807
chbmit,P3-O1,ICS,BPDN,6.52542914612296,0.0652542914612296,10.988216694634263,0.9610540866851807
chbmit,FP2-F4,ICS,BPDN,5.188202834090706,0.05188202834090706,11.71990604800099,0.9610540866851807
chbmit,F4-C4,ICS,BPDN,3.3038424370214696,0.033038424370214696,14.086724806708535,0.9610540866851807
chbmit,C4-P4,ICS,BPDN,33.551192646509534,0.3355119264650953,2.5581582390296376,0.9610540866851807
chbmit,P4-O2,ICS,BPDN,23.105133416746135,0.23105133416746135,5.082294370797299,0.9610540866851807
chbmit,FP2-F8,ICS,BPDN,9.433876174028638,0.09433876174028638,8.54404800733943,0.9610540866851807
chbmit,F8-T8,ICS,BPDN,4.195859193168605,0.04195859193168605,12.999890490593035,0.9610540866851807
chbmit,T8-P8,ICS,BPDN,30.58731628209647,0.3058731628209647,3.3135394734527193,0.9610540866851807
chbmit,P8-O2,ICS,BPDN,32.693171200954716,0.3269317120095471,2.61486350465568,0.9610540866851807
chbmit,FZ-CZ,ICS,BPDN,28.676663259936753,0.2867666325993675,3.576656808495007,0.9610540866851807
chbmit,CZ-PZ,ICS,BPDN,5.115490145633523,0.05115490145633523,12.04120377437359,0.9610540866851807
chbmit,P7-T7,ICS,BPDN,40.44752221029541,0.4044752221029541,2.263383321651001,0.9610540866851807
chbmit,T7-FT9,ICS,BPDN,44.63857483192795,0.44638574831927946,1.3966185001416844,0.9610540866851807
chbmit,FT9-FT10,ICS,BPDN,7.290814002078918,0.07290814002078917,10.851818908551671,0.9610540866851807
chbmit,FT10-T8,ICS,BPDN,35.09303220037445,0.3509303220037445,2.15154847999418,0.9610540866851807
chbmit,FP1-F7,ICS,BPDN,7.8081545561045225,0.07808154556104523,10.940673399428897,1.643524169921875
chbmit,F7-T7,ICS,BPDN,0.8187415266230926,0.008187415266230926,20.653502329464594,1.643524169921875
chbmit,T7-P7,ICS,BPDN,0.6617077432813198,0.0066170774328131975,21.804925597814325,1.643524169921875
chbmit,P7-O1,ICS,BPDN,0.5983433890792115,0.005983433890792114,22.239427467091343,1.643524169921875
chbmit,FP1-F3,ICS,BPDN,10.403030398422255,0.10403030398422254,9.73298619089525,1.643524169921875
chbmit,F3-C3,ICS,BPDN,2.5870222283394213,0.025870222283394213,15.693406483652875,1.643524169921875
chbmit,C3-P3,ICS,BPDN,0.6418535280718111,0.006418535280718111,22.123148674075345,1.643524169921875
chbmit,P3-O1,ICS,BPDN,0.7320489160372045,0.007320489160372044,21.17324757637245,1.643524169921875
chbmit,FP2-F4,ICS,BPDN,0.26659551247438507,0.002665955124743851,25.665253965407977,1.643524169921875
chbmit,F4-C4,ICS,BPDN,0.4000894264653634,0.004000894264653634,24.246265978129635,1.643524169921875
chbmit,C4-P4,ICS,BPDN,0.5481011908143884,0.005481011908143883,22.662666634660976,1.643524169921875
chbmit,P4-O2,ICS,BPDN,0.6015246893657759,0.006015246893657758,21.99050165148881,1.643524169921875
chbmit,FP2-F8,ICS,BPDN,0.5562638527966964,0.005562638527966964,22.413649000462787,1.643524169921875
chbmit,F8-T8,ICS,BPDN,0.5087851022820598,0.005087851022820597,22.969611677824986,1.643524169921875
chbmit,T8-P8,ICS,BPDN,1.689738656013782,0.01689738656013782,17.84155234574019,1.643524169921875
chbmit,P8-O2,ICS,BPDN,0.9421344871024409,0.009421344871024409,20.315238710955477,1.643524169921875
