id,sensing_matrix,sparsifying_matrix,algorithm,dataset,channel,compression_rate,segment_length_s,segment_idx,prd,nmse,sndr,ssim,elapsed_time,mean_freq,fs,file_name
1096506,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F8-T8,8,2,348672,84.49384153405536,0.7139209257182061,1.4634988826026345,0.1137168439098063,0.5641112327575684,28.23776740864397,256,chb03_38.edf
1096511,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-T7,8,2,348672,84.43658051748574,0.7129536129485852,1.4693872582249212,0.13039016308289178,0.5641112327575684,28.15279749146572,256,chb03_38.edf
1096690,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FT10-T8,8,2,236032,84.32930481398799,0.7111431650410499,1.4804295970849637,0.11355109016555627,0.6479659080505371,25.591594455727137,256,chb22_25.edf
1099606,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P4-O2,8,2,61440,84.25408390192437,0.7098750654152512,1.4881807828808458,0.053514610912474204,0.5807545185089111,46.231030951087845,256,chb01_39.edf
1093656,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F7-T7,8,2,4096,84.17621054251981,0.7085634421298623,1.4962125856626598,0.11388520905822434,0.35562801361083984,35.784548248732676,256,chb22_20.edf
1093921,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-P7,8,2,882688,83.89852562041268,0.7038962601279044,1.5249134224117424,0.1323240484034946,0.6019093990325928,21.243610487991194,256,chb24_19.edf
1093937,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-T7,8,2,882688,83.86279573179883,0.7032968507953415,1.5286132725496804,0.1324312306679193,0.6019093990325928,21.243610487991198,256,chb24_19.edf
1099545,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FZ-CZ,8,2,848896,83.79496022264551,0.7021595358714744,1.5356420172068672,0.31732497211631244,0.3473045825958252,31.35973231977709,256,chb16_09.edf
1099082,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P8-O2,8,2,451072,83.79028444291177,0.7020811767024061,1.536126705543609,0.26106422083997527,0.76513671875,48.85231068188784,256,chb19_28.edf
1096574,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P8-O2,8,2,588288,83.65916911856996,0.6998856577609491,1.5497290607095144,0.15286010003905992,0.6320958137512207,44.83453092651867,256,chb03_38.edf
1096904,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P8-O2,8,2,3279360,83.63648748141257,0.6995062038228482,1.5520842945795479,0.1122336866554068,0.5833601951599121,37.99053959031485,256,chb07_04.edf
1095059,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-T7,8,2,166912,83.60111407989557,0.6989146275399714,1.5557587010935525,0.12207848565101094,0.6031816005706787,30.888838037983618,256,chb03_23.edf
1099944,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-FT9,8,2,1589248,83.53096635087257,0.6977422339510605,1.563049886207292,0.08129190301495516,0.34992194175720215,38.85360719284174,256,chb04_16.edf
1093504,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-O1,8,2,722944,83.52142428444989,0.6975828314503097,1.564042165762721,0.27070423403079263,0.5046799182891846,29.532917312979198,256,chb22_09.edf
1099728,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F7-T7,8,2,221184,83.51891381351993,0.6975408964590171,1.5643032484890522,0.458550835832172,0.2911233901977539,32.362860140458714,256,chb15_22.edf
1096546,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F4-C4,8,2,305664,83.50069157585118,0.6972365493645423,1.5661985510867138,0.10992309498174885,0.5701873302459717,29.175307209449084,256,chb03_38.edf
1093540,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,CZ-PZ,8,2,915968,83.46108869461762,0.6965753326090828,1.5703190900704023,0.3110460717925379,0.38504552841186523,32.04497370002427,256,chb22_09.edf
1095055,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T8-P8,8,2,166912,83.45856862757682,0.696533267736395,1.570581360249357,0.13350841309539968,0.6031816005706787,29.502483462368968,256,chb03_23.edf
1096626,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F7-T7,8,2,465408,83.45556371584573,0.6964831115129586,1.5708940998754726,0.06137885123523016,0.6229681968688965,34.92160536858164,256,chb22_25.edf
1099069,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-P7,8,2,451072,83.45412096846,0.6964590306618356,1.5710442594613827,0.11808400392583289,0.76513671875,45.60642991713511,256,chb19_28.edf
1095434,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-FT9,8,2,160768,83.43563532987135,0.6961505242899275,1.572968454461583,0.09831698105028756,0.5943741798400879,30.80527760777731,256,chb21_18.edf
1099085,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-T7,8,2,451072,83.43118788406576,0.6960763111746282,1.5734314587029727,0.11824676703524295,0.76513671875,45.60642991713511,256,chb19_28.edf
1095043,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-P7,8,2,166912,83.40780310295935,0.6956861618462037,1.5758663527050176,0.12205998708385336,0.6031816005706787,30.888838037983618,256,chb03_23.edf
1095146,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,CZ-PZ,8,2,750592,83.36512902399902,0.6949744737188004,1.580311466712644,0.7428415435798897,0.5686507225036621,24.279860937134185,256,chb03_23.edf
